"id";"execution_time";"resources_used";"dataset_content";"strategy_param";"num_kernels";"num_branches";"tree_depth";"pruned_branches";"file_name";"boundary";"optimal_solution";"div_conq";"sw_size";"kernel_remainder";"alpha";"num_formulae"
2531;22.2881;"37604 KB";"[""!A1||A1"", ""(A3&&A2)&&(((A1&&A2)&&A1)&&(A4||A1))"", ""(!(!A2)&&A2)||!A3"", ""A2&&(A2&&A3)"", ""(!A0||A1)&&!((A2||A1)&&A3)"", ""A2&&((!A0&&(A2&&A2))&&A2)"", ""((A4||(A2&&A0))&&!(!A4))&&A2"", ""(!A3||A2)||(A4||!A4)"", ""(A1||A0)&&(!A1||A1)"", ""(A2||A3)&&(!A0&&A2)"", ""(A4||(A1&&A1))&&!A1"", ""!(A2||(A1&&A1))&&A1"", ""(!(A0||A3)&&A3)&&(A2||A1)"", ""!A0"", ""A3&&(A1&&(A4&&A2))"", ""!(!(!(!A3)))"", ""!A1"", ""!((!A3&&!A0)&&A3)"", ""!A2"", ""A3"", ""A4"", ""!((A2||A2)&&A1)"", ""!(!((A1||A0)&&!A0))""]";"1";59;114;9;56;"data/SRS/Dataset_A/sig5_15_25/srs_28.txt";7.0;"[""!A2"", ""!((A2||A2)&&A1)"", ""!A1"", ""(!(A0||A3)&&A3)&&(A2||A1)"", ""!(A2||(A1&&A1))&&A1"", ""(A4||(A1&&A1))&&!A1"", ""(!A0||A1)&&!((A2||A1)&&A3)""]";1;10;"kernel";"A0&&!A0";23
2532;233.749;"38180 KB";"[""!A1||A1"", ""(A3&&A2)&&(((A1&&A2)&&A1)&&(A4||A1))"", ""(!(!A2)&&A2)||!A3"", ""A2&&(A2&&A3)"", ""(!A0||A1)&&!((A2||A1)&&A3)"", ""A2&&((!A0&&(A2&&A2))&&A2)"", ""((A4||(A2&&A0))&&!(!A4))&&A2"", ""(!A3||A2)||(A4||!A4)"", ""(A1||A0)&&(!A1||A1)"", ""(A2||A3)&&(!A0&&A2)"", ""(A4||(A1&&A1))&&!A1"", ""!(A2||(A1&&A1))&&A1"", ""(!(A0||A3)&&A3)&&(A2||A1)"", ""!A0"", ""A3&&(A1&&(A4&&A2))"", ""!(!(!(!A3)))"", ""!A1"", ""!((!A3&&!A0)&&A3)"", ""!A2"", ""A3"", ""A4"", ""!((A2||A2)&&A1)"", ""!(!((A1||A0)&&!A0))""]";"2";354;792;15;439;"data/SRS/Dataset_A/sig5_15_25/srs_28.txt";0.759084;"[""!(!((A1||A0)&&!A0))"", ""!A2"", ""A3&&(A1&&(A4&&A2))"", ""(!(A0||A3)&&A3)&&(A2||A1)"", ""!(A2||(A1&&A1))&&A1"", ""(A3&&A2)&&(((A1&&A2)&&A1)&&(A4||A1))"", ""(A1||A0)&&(!A1||A1)"", ""(!A0||A1)&&!((A2||A1)&&A3)""]";1;1;"kernel";"A0&&!A0";23
2533;300.873;"38752 KB";"[""!A1||A1"", ""(A3&&A2)&&(((A1&&A2)&&A1)&&(A4||A1))"", ""(!(!A2)&&A2)||!A3"", ""A2&&(A2&&A3)"", ""(!A0||A1)&&!((A2||A1)&&A3)"", ""A2&&((!A0&&(A2&&A2))&&A2)"", ""((A4||(A2&&A0))&&!(!A4))&&A2"", ""(!A3||A2)||(A4||!A4)"", ""(A1||A0)&&(!A1||A1)"", ""(A2||A3)&&(!A0&&A2)"", ""(A4||(A1&&A1))&&!A1"", ""!(A2||(A1&&A1))&&A1"", ""(!(A0||A3)&&A3)&&(A2||A1)"", ""!A0"", ""A3&&(A1&&(A4&&A2))"", ""!(!(!(!A3)))"", ""!A1"", ""!((!A3&&!A0)&&A3)"", ""!A2"", ""A3"", ""A4"", ""!((A2||A2)&&A1)"", ""!(!((A1||A0)&&!A0))""]";"2";638;1538;14;901;"data/SRS/Dataset_A/sig5_15_25/srs_28.txt";0.759084;"[""!(!((A1||A0)&&!A0))"", ""!A2"", ""A3&&(A1&&(A4&&A2))"", ""(A3&&A2)&&(((A1&&A2)&&A1)&&(A4||A1))"", ""(!(A0||A3)&&A3)&&(A2||A1)"", ""!(A2||(A1&&A1))&&A1"", ""(A1||A0)&&(!A1||A1)"", ""(!A0||A1)&&!((A2||A1)&&A3)""]";1;5;"kernel";"A0&&!A0";23
2534;347.464;"38884 KB";"[""!A1||A1"", ""(A3&&A2)&&(((A1&&A2)&&A1)&&(A4||A1))"", ""(!(!A2)&&A2)||!A3"", ""A2&&(A2&&A3)"", ""(!A0||A1)&&!((A2||A1)&&A3)"", ""A2&&((!A0&&(A2&&A2))&&A2)"", ""((A4||(A2&&A0))&&!(!A4))&&A2"", ""(!A3||A2)||(A4||!A4)"", ""(A1||A0)&&(!A1||A1)"", ""(A2||A3)&&(!A0&&A2)"", ""(A4||(A1&&A1))&&!A1"", ""!(A2||(A1&&A1))&&A1"", ""(!(A0||A3)&&A3)&&(A2||A1)"", ""!A0"", ""A3&&(A1&&(A4&&A2))"", ""!(!(!(!A3)))"", ""!A1"", ""!((!A3&&!A0)&&A3)"", ""!A2"", ""A3"", ""A4"", ""!((A2||A2)&&A1)"", ""!(!((A1||A0)&&!A0))""]";"2";764;1823;14;1060;"data/SRS/Dataset_A/sig5_15_25/srs_28.txt";0.759084;"[""!A2"", ""!(!((A1||A0)&&!A0))"", ""A3&&(A1&&(A4&&A2))"", ""(A3&&A2)&&(((A1&&A2)&&A1)&&(A4||A1))"", ""(!(A0||A3)&&A3)&&(A2||A1)"", ""!(A2||(A1&&A1))&&A1"", ""(A1||A0)&&(!A1||A1)"", ""(!A0||A1)&&!((A2||A1)&&A3)""]";1;10;"kernel";"A0&&!A0";23
2535;424.925;"38208 KB";"[""!(A2||A4)"", ""A1&&A4"", ""((A1&&A2)&&A2)&&A0"", ""((A4&&A3)||A2)||(A0||((A2||A3)&&A3))"", ""(A2||(A1||(A2||A3)))||(A2||A1)"", ""(A3&&A1)&&((A2&&A4)||A2)"", ""((A4||A1)&&(A4||(A4||A0)))||A3"", ""!(A0&&(A3&&A1))"", ""!A1&&(A4||!A2)"", ""((A4||A1)&&(A3||A0))||(!A3&&!A3)"", ""!(!A0)||(A0&&A3)"", ""A1"", ""!(!(A3||A0))||!(A1&&A3)"", ""!A3"", ""A2"", ""((((A2||A2)||A2)&&A4)&&A2)||(A0||(A2&&A1))"", ""A3"", ""(A1||!A1)||A0"", ""(A3||A3)&&A0"", ""!(A0&&A0)"", ""!(A4||A3)""]";"0";1423;1422;15;0;"data/SRS/Dataset_A/sig5_15_25/srs_29.txt";0.0;"[]";1;1;"kernel";"A0&&!A0";21
2536;116.874;"37916 KB";"[""!(A2||A4)"", ""A1&&A4"", ""((A1&&A2)&&A2)&&A0"", ""((A4&&A3)||A2)||(A0||((A2||A3)&&A3))"", ""(A2||(A1||(A2||A3)))||(A2||A1)"", ""(A3&&A1)&&((A2&&A4)||A2)"", ""((A4||A1)&&(A4||(A4||A0)))||A3"", ""!(A0&&(A3&&A1))"", ""!A1&&(A4||!A2)"", ""((A4||A1)&&(A3||A0))||(!A3&&!A3)"", ""!(!A0)||(A0&&A3)"", ""A1"", ""!(!(A3||A0))||!(A1&&A3)"", ""!A3"", ""A2"", ""((((A2||A2)||A2)&&A4)&&A2)||(A0||(A2&&A1))"", ""A3"", ""(A1||!A1)||A0"", ""(A3||A3)&&A0"", ""!(A0&&A0)"", ""!(A4||A3)""]";"0";611;610;15;0;"data/SRS/Dataset_A/sig5_15_25/srs_29.txt";0.0;"[]";1;5;"kernel";"A0&&!A0";21
2537;109.45;"37904 KB";"[""!(A2||A4)"", ""A1&&A4"", ""((A1&&A2)&&A2)&&A0"", ""((A4&&A3)||A2)||(A0||((A2||A3)&&A3))"", ""(A2||(A1||(A2||A3)))||(A2||A1)"", ""(A3&&A1)&&((A2&&A4)||A2)"", ""((A4||A1)&&(A4||(A4||A0)))||A3"", ""!(A0&&(A3&&A1))"", ""!A1&&(A4||!A2)"", ""((A4||A1)&&(A3||A0))||(!A3&&!A3)"", ""!(!A0)||(A0&&A3)"", ""A1"", ""!(!(A3||A0))||!(A1&&A3)"", ""!A3"", ""A2"", ""((((A2||A2)||A2)&&A4)&&A2)||(A0||(A2&&A1))"", ""A3"", ""(A1||!A1)||A0"", ""(A3||A3)&&A0"", ""!(A0&&A0)"", ""!(A4||A3)""]";"0";598;597;15;0;"data/SRS/Dataset_A/sig5_15_25/srs_29.txt";0.0;"[]";1;10;"kernel";"A0&&!A0";21
2538;46.8786;"37820 KB";"[""!(A2||A4)"", ""A1&&A4"", ""((A1&&A2)&&A2)&&A0"", ""((A4&&A3)||A2)||(A0||((A2||A3)&&A3))"", ""(A2||(A1||(A2||A3)))||(A2||A1)"", ""(A3&&A1)&&((A2&&A4)||A2)"", ""((A4||A1)&&(A4||(A4||A0)))||A3"", ""!(A0&&(A3&&A1))"", ""!A1&&(A4||!A2)"", ""((A4||A1)&&(A3||A0))||(!A3&&!A3)"", ""!(!A0)||(A0&&A3)"", ""A1"", ""!(!(A3||A0))||!(A1&&A3)"", ""!A3"", ""A2"", ""((((A2||A2)||A2)&&A4)&&A2)||(A0||(A2&&A1))"", ""A3"", ""(A1||!A1)||A0"", ""(A3||A3)&&A0"", ""!(A0&&A0)"", ""!(A4||A3)""]";"1";95;168;8;74;"data/SRS/Dataset_A/sig5_15_25/srs_29.txt";7.0;"[""!(A4||A3)"", ""(A3||A3)&&A0"", ""!A3"", ""!(!A0)||(A0&&A3)"", ""!A1&&(A4||!A2)"", ""((A1&&A2)&&A2)&&A0"", ""!(A2||A4)""]";1;1;"kernel";"A0&&!A0";21
2539;16.1518;"37644 KB";"[""!(A2||A4)"", ""A1&&A4"", ""((A1&&A2)&&A2)&&A0"", ""((A4&&A3)||A2)||(A0||((A2||A3)&&A3))"", ""(A2||(A1||(A2||A3)))||(A2||A1)"", ""(A3&&A1)&&((A2&&A4)||A2)"", ""((A4||A1)&&(A4||(A4||A0)))||A3"", ""!(A0&&(A3&&A1))"", ""!A1&&(A4||!A2)"", ""((A4||A1)&&(A3||A0))||(!A3&&!A3)"", ""!(!A0)||(A0&&A3)"", ""A1"", ""!(!(A3||A0))||!(A1&&A3)"", ""!A3"", ""A2"", ""((((A2||A2)||A2)&&A4)&&A2)||(A0||(A2&&A1))"", ""A3"", ""(A1||!A1)||A0"", ""(A3||A3)&&A0"", ""!(A0&&A0)"", ""!(A4||A3)""]";"1";47;73;9;27;"data/SRS/Dataset_A/sig5_15_25/srs_29.txt";7.0;"[""!(A4||A3)"", ""(A3||A3)&&A0"", ""!A3"", ""!A1&&(A4||!A2)"", ""!(!A0)||(A0&&A3)"", ""((A1&&A2)&&A2)&&A0"", ""!(A2||A4)""]";1;5;"kernel";"A0&&!A0";21
2540;15.5668;"37560 KB";"[""!(A2||A4)"", ""A1&&A4"", ""((A1&&A2)&&A2)&&A0"", ""((A4&&A3)||A2)||(A0||((A2||A3)&&A3))"", ""(A2||(A1||(A2||A3)))||(A2||A1)"", ""(A3&&A1)&&((A2&&A4)||A2)"", ""((A4||A1)&&(A4||(A4||A0)))||A3"", ""!(A0&&(A3&&A1))"", ""!A1&&(A4||!A2)"", ""((A4||A1)&&(A3||A0))||(!A3&&!A3)"", ""!(!A0)||(A0&&A3)"", ""A1"", ""!(!(A3||A0))||!(A1&&A3)"", ""!A3"", ""A2"", ""((((A2||A2)||A2)&&A4)&&A2)||(A0||(A2&&A1))"", ""A3"", ""(A1||!A1)||A0"", ""(A3||A3)&&A0"", ""!(A0&&A0)"", ""!(A4||A3)""]";"1";48;74;9;27;"data/SRS/Dataset_A/sig5_15_25/srs_29.txt";7.0;"[""!(A4||A3)"", ""(A3||A3)&&A0"", ""!A3"", ""!A1&&(A4||!A2)"", ""!(!A0)||(A0&&A3)"", ""((A1&&A2)&&A2)&&A0"", ""!(A2||A4)""]";1;10;"kernel";"A0&&!A0";21
2541;99.648;"37848 KB";"[""!(A2||A4)"", ""A1&&A4"", ""((A1&&A2)&&A2)&&A0"", ""((A4&&A3)||A2)||(A0||((A2||A3)&&A3))"", ""(A2||(A1||(A2||A3)))||(A2||A1)"", ""(A3&&A1)&&((A2&&A4)||A2)"", ""((A4||A1)&&(A4||(A4||A0)))||A3"", ""!(A0&&(A3&&A1))"", ""!A1&&(A4||!A2)"", ""((A4||A1)&&(A3||A0))||(!A3&&!A3)"", ""!(!A0)||(A0&&A3)"", ""A1"", ""!(!(A3||A0))||!(A1&&A3)"", ""!A3"", ""A2"", ""((((A2||A2)||A2)&&A4)&&A2)||(A0||(A2&&A1))"", ""A3"", ""(A1||!A1)||A0"", ""(A3||A3)&&A0"", ""!(A0&&A0)"", ""!(A4||A3)""]";"2";208;390;14;183;"data/SRS/Dataset_A/sig5_15_25/srs_29.txt";1.57449;"[""(A3||A3)&&A0"", ""A3"", ""((((A2||A2)||A2)&&A4)&&A2)||(A0||(A2&&A1))"", ""A2"", ""((A4&&A3)||A2)||(A0||((A2||A3)&&A3))"", ""!(!A0)||(A0&&A3)"", ""!A1&&(A4||!A2)"", ""((A4||A1)&&(A4||(A4||A0)))||A3"", ""(A3&&A1)&&((A2&&A4)||A2)"", ""((A1&&A2)&&A2)&&A0"", ""A1&&A4""]";1;1;"kernel";"A0&&!A0";21
2542;37.0718;"37828 KB";"[""!(A2||A4)"", ""A1&&A4"", ""((A1&&A2)&&A2)&&A0"", ""((A4&&A3)||A2)||(A0||((A2||A3)&&A3))"", ""(A2||(A1||(A2||A3)))||(A2||A1)"", ""(A3&&A1)&&((A2&&A4)||A2)"", ""((A4||A1)&&(A4||(A4||A0)))||A3"", ""!(A0&&(A3&&A1))"", ""!A1&&(A4||!A2)"", ""((A4||A1)&&(A3||A0))||(!A3&&!A3)"", ""!(!A0)||(A0&&A3)"", ""A1"", ""!(!(A3||A0))||!(A1&&A3)"", ""!A3"", ""A2"", ""((((A2||A2)||A2)&&A4)&&A2)||(A0||(A2&&A1))"", ""A3"", ""(A1||!A1)||A0"", ""(A3||A3)&&A0"", ""!(A0&&A0)"", ""!(A4||A3)""]";"2";103;231;15;129;"data/SRS/Dataset_A/sig5_15_25/srs_29.txt";1.57449;"[""((A4&&A3)||A2)||(A0||((A2||A3)&&A3))"", ""(A3||A3)&&A0"", ""((A4||A1)&&(A4||(A4||A0)))||A3"", ""A3"", ""((((A2||A2)||A2)&&A4)&&A2)||(A0||(A2&&A1))"", ""A2"", ""!A1&&(A4||!A2)"", ""!(!A0)||(A0&&A3)"", ""(A3&&A1)&&((A2&&A4)||A2)"", ""((A1&&A2)&&A2)&&A0"", ""A1&&A4""]";1;5;"kernel";"A0&&!A0";21
2543;33.3881;"37832 KB";"[""!(A2||A4)"", ""A1&&A4"", ""((A1&&A2)&&A2)&&A0"", ""((A4&&A3)||A2)||(A0||((A2||A3)&&A3))"", ""(A2||(A1||(A2||A3)))||(A2||A1)"", ""(A3&&A1)&&((A2&&A4)||A2)"", ""((A4||A1)&&(A4||(A4||A0)))||A3"", ""!(A0&&(A3&&A1))"", ""!A1&&(A4||!A2)"", ""((A4||A1)&&(A3||A0))||(!A3&&!A3)"", ""!(!A0)||(A0&&A3)"", ""A1"", ""!(!(A3||A0))||!(A1&&A3)"", ""!A3"", ""A2"", ""((((A2||A2)||A2)&&A4)&&A2)||(A0||(A2&&A1))"", ""A3"", ""(A1||!A1)||A0"", ""(A3||A3)&&A0"", ""!(A0&&A0)"", ""!(A4||A3)""]";"2";100;216;15;117;"data/SRS/Dataset_A/sig5_15_25/srs_29.txt";1.57449;"[""((A4&&A3)||A2)||(A0||((A2||A3)&&A3))"", ""(A3||A3)&&A0"", ""((A4||A1)&&(A4||(A4||A0)))||A3"", ""A3"", ""((((A2||A2)||A2)&&A4)&&A2)||(A0||(A2&&A1))"", ""A2"", ""!A1&&(A4||!A2)"", ""!(!A0)||(A0&&A3)"", ""(A3&&A1)&&((A2&&A4)||A2)"", ""((A1&&A2)&&A2)&&A0"", ""A1&&A4""]";1;10;"kernel";"A0&&!A0";21
2544;869.404;"38676 KB";"[""!(A0||A2)"", ""!(A3&&A2)&&((A1&&A3)&&(A3&&A3))"", ""!(A2||A2)||((A2&&A2)||(A0||!(!A2)))"", ""((A4&&A0)&&A1)&&A4"", ""A2&&!(A2||A3)"", ""A1&&(!A3&&A0)"", ""((A2||A0)||(A2||A1))||(A0&&A1)"", ""!(A1||A4)||(A1||A1)"", ""!(A1&&A3)||(A3||A3)"", ""A1&&!(!A2&&!(A2&&A4))"", ""!(!A0)"", ""(A3||!A1)||((A1&&!A1)||((A0||A0)&&A4))"", ""!(!(!(!(!A4))))"", ""!((A0&&(A1||A2))||A1)"", ""!(!A3)"", ""!A3"", ""(!A1||A1)&&A4"", ""((A0&&A4)&&!A2)||A0"", ""A4"", ""!(A1||A4)||(!A0||(A0&&A1))"", ""(A4&&A2)||(A3&&(A0&&A4))"", ""!(A4||A1)""]";"0";3028;3027;16;0;"data/SRS/Dataset_A/sig5_15_25/srs_3.txt";0.0;"[]";1;1;"kernel";"A0&&!A0";22
2545;439.685;"38264 KB";"[""!(A0||A2)"", ""!(A3&&A2)&&((A1&&A3)&&(A3&&A3))"", ""!(A2||A2)||((A2&&A2)||(A0||!(!A2)))"", ""((A4&&A0)&&A1)&&A4"", ""A2&&!(A2||A3)"", ""A1&&(!A3&&A0)"", ""((A2||A0)||(A2||A1))||(A0&&A1)"", ""!(A1||A4)||(A1||A1)"", ""!(A1&&A3)||(A3||A3)"", ""A1&&!(!A2&&!(A2&&A4))"", ""!(!A0)"", ""(A3||!A1)||((A1&&!A1)||((A0||A0)&&A4))"", ""!(!(!(!(!A4))))"", ""!((A0&&(A1||A2))||A1)"", ""!(!A3)"", ""!A3"", ""(!A1||A1)&&A4"", ""((A0&&A4)&&!A2)||A0"", ""A4"", ""!(A1||A4)||(!A0||(A0&&A1))"", ""(A4&&A2)||(A3&&(A0&&A4))"", ""!(A4||A1)""]";"0";2325;2324;16;0;"data/SRS/Dataset_A/sig5_15_25/srs_3.txt";0.0;"[]";1;5;"kernel";"A0&&!A0";22
2546;405.478;"38192 KB";"[""!(A0||A2)"", ""!(A3&&A2)&&((A1&&A3)&&(A3&&A3))"", ""!(A2||A2)||((A2&&A2)||(A0||!(!A2)))"", ""((A4&&A0)&&A1)&&A4"", ""A2&&!(A2||A3)"", ""A1&&(!A3&&A0)"", ""((A2||A0)||(A2||A1))||(A0&&A1)"", ""!(A1||A4)||(A1||A1)"", ""!(A1&&A3)||(A3||A3)"", ""A1&&!(!A2&&!(A2&&A4))"", ""!(!A0)"", ""(A3||!A1)||((A1&&!A1)||((A0||A0)&&A4))"", ""!(!(!(!(!A4))))"", ""!((A0&&(A1||A2))||A1)"", ""!(!A3)"", ""!A3"", ""(!A1||A1)&&A4"", ""((A0&&A4)&&!A2)||A0"", ""A4"", ""!(A1||A4)||(!A0||(A0&&A1))"", ""(A4&&A2)||(A3&&(A0&&A4))"", ""!(A4||A1)""]";"0";2325;2324;16;0;"data/SRS/Dataset_A/sig5_15_25/srs_3.txt";0.0;"[]";1;10;"kernel";"A0&&!A0";22
2547;92.2062;"37684 KB";"[""!(A0||A2)"", ""!(A3&&A2)&&((A1&&A3)&&(A3&&A3))"", ""!(A2||A2)||((A2&&A2)||(A0||!(!A2)))"", ""((A4&&A0)&&A1)&&A4"", ""A2&&!(A2||A3)"", ""A1&&(!A3&&A0)"", ""((A2||A0)||(A2||A1))||(A0&&A1)"", ""!(A1||A4)||(A1||A1)"", ""!(A1&&A3)||(A3||A3)"", ""A1&&!(!A2&&!(A2&&A4))"", ""!(!A0)"", ""(A3||!A1)||((A1&&!A1)||((A0||A0)&&A4))"", ""!(!(!(!(!A4))))"", ""!((A0&&(A1||A2))||A1)"", ""!(!A3)"", ""!A3"", ""(!A1||A1)&&A4"", ""((A0&&A4)&&!A2)||A0"", ""A4"", ""!(A1||A4)||(!A0||(A0&&A1))"", ""(A4&&A2)||(A3&&(A0&&A4))"", ""!(A4||A1)""]";"1";186;339;13;154;"data/SRS/Dataset_A/sig5_15_25/srs_3.txt";11.0;"[""!(A4||A1)"", ""((A0&&A4)&&!A2)||A0"", ""!(!(!(!(!A4))))"", ""!A3"", ""!((A0&&(A1||A2))||A1)"", ""!(!A0)"", ""!(A0||A2)"", ""!(A3&&A2)&&((A1&&A3)&&(A3&&A3))"", ""A1&&(!A3&&A0)"", ""A2&&!(A2||A3)"", ""((A4&&A0)&&A1)&&A4""]";1;1;"kernel";"A0&&!A0";22
2548;53.0814;"37928 KB";"[""!(A0||A2)"", ""!(A3&&A2)&&((A1&&A3)&&(A3&&A3))"", ""!(A2||A2)||((A2&&A2)||(A0||!(!A2)))"", ""((A4&&A0)&&A1)&&A4"", ""A2&&!(A2||A3)"", ""A1&&(!A3&&A0)"", ""((A2||A0)||(A2||A1))||(A0&&A1)"", ""!(A1||A4)||(A1||A1)"", ""!(A1&&A3)||(A3||A3)"", ""A1&&!(!A2&&!(A2&&A4))"", ""!(!A0)"", ""(A3||!A1)||((A1&&!A1)||((A0||A0)&&A4))"", ""!(!(!(!(!A4))))"", ""!((A0&&(A1||A2))||A1)"", ""!(!A3)"", ""!A3"", ""(!A1||A1)&&A4"", ""((A0&&A4)&&!A2)||A0"", ""A4"", ""!(A1||A4)||(!A0||(A0&&A1))"", ""(A4&&A2)||(A3&&(A0&&A4))"", ""!(A4||A1)""]";"1";145;305;14;161;"data/SRS/Dataset_A/sig5_15_25/srs_3.txt";11.0;"[""!(A4||A1)"", ""!(A0||A2)"", ""((A0&&A4)&&!A2)||A0"", ""!(!(!(!(!A4))))"", ""!A3"", ""!(A3&&A2)&&((A1&&A3)&&(A3&&A3))"", ""!((A0&&(A1||A2))||A1)"", ""!(!A0)"", ""A1&&(!A3&&A0)"", ""A2&&!(A2||A3)"", ""((A4&&A0)&&A1)&&A4""]";1;5;"kernel";"A0&&!A0";22
2549;49.4235;"37648 KB";"[""!(A0||A2)"", ""!(A3&&A2)&&((A1&&A3)&&(A3&&A3))"", ""!(A2||A2)||((A2&&A2)||(A0||!(!A2)))"", ""((A4&&A0)&&A1)&&A4"", ""A2&&!(A2||A3)"", ""A1&&(!A3&&A0)"", ""((A2||A0)||(A2||A1))||(A0&&A1)"", ""!(A1||A4)||(A1||A1)"", ""!(A1&&A3)||(A3||A3)"", ""A1&&!(!A2&&!(A2&&A4))"", ""!(!A0)"", ""(A3||!A1)||((A1&&!A1)||((A0||A0)&&A4))"", ""!(!(!(!(!A4))))"", ""!((A0&&(A1||A2))||A1)"", ""!(!A3)"", ""!A3"", ""(!A1||A1)&&A4"", ""((A0&&A4)&&!A2)||A0"", ""A4"", ""!(A1||A4)||(!A0||(A0&&A1))"", ""(A4&&A2)||(A3&&(A0&&A4))"", ""!(A4||A1)""]";"1";145;305;14;161;"data/SRS/Dataset_A/sig5_15_25/srs_3.txt";11.0;"[""!(A4||A1)"", ""!(A0||A2)"", ""((A0&&A4)&&!A2)||A0"", ""!(!(!(!(!A4))))"", ""!A3"", ""!(A3&&A2)&&((A1&&A3)&&(A3&&A3))"", ""!((A0&&(A1||A2))||A1)"", ""!(!A0)"", ""A1&&(!A3&&A0)"", ""A2&&!(A2||A3)"", ""((A4&&A0)&&A1)&&A4""]";1;10;"kernel";"A0&&!A0";22
2550;323.65;"38344 KB";"[""!(A0||A2)"", ""!(A3&&A2)&&((A1&&A3)&&(A3&&A3))"", ""!(A2||A2)||((A2&&A2)||(A0||!(!A2)))"", ""((A4&&A0)&&A1)&&A4"", ""A2&&!(A2||A3)"", ""A1&&(!A3&&A0)"", ""((A2||A0)||(A2||A1))||(A0&&A1)"", ""!(A1||A4)||(A1||A1)"", ""!(A1&&A3)||(A3||A3)"", ""A1&&!(!A2&&!(A2&&A4))"", ""!(!A0)"", ""(A3||!A1)||((A1&&!A1)||((A0||A0)&&A4))"", ""!(!(!(!(!A4))))"", ""!((A0&&(A1||A2))||A1)"", ""!(!A3)"", ""!A3"", ""(!A1||A1)&&A4"", ""((A0&&A4)&&!A2)||A0"", ""A4"", ""!(A1||A4)||(!A0||(A0&&A1))"", ""(A4&&A2)||(A3&&(A0&&A4))"", ""!(A4||A1)""]";"2";630;1239;16;610;"data/SRS/Dataset_A/sig5_15_25/srs_3.txt";2.08069;"[""!(A4||A1)"", ""(A4&&A2)||(A3&&(A0&&A4))"", ""((A0&&A4)&&!A2)||A0"", ""!(!(!(!(!A4))))"", ""!A3"", ""!((A0&&(A1||A2))||A1)"", ""!(!A0)"", ""A1&&!(!A2&&!(A2&&A4))"", ""A1&&(!A3&&A0)"", ""A2&&!(A2||A3)"", ""((A4&&A0)&&A1)&&A4""]";1;1;"kernel";"A0&&!A0";22
2551;90.0634;"38064 KB";"[""!(A0||A2)"", ""!(A3&&A2)&&((A1&&A3)&&(A3&&A3))"", ""!(A2||A2)||((A2&&A2)||(A0||!(!A2)))"", ""((A4&&A0)&&A1)&&A4"", ""A2&&!(A2||A3)"", ""A1&&(!A3&&A0)"", ""((A2||A0)||(A2||A1))||(A0&&A1)"", ""!(A1||A4)||(A1||A1)"", ""!(A1&&A3)||(A3||A3)"", ""A1&&!(!A2&&!(A2&&A4))"", ""!(!A0)"", ""(A3||!A1)||((A1&&!A1)||((A0||A0)&&A4))"", ""!(!(!(!(!A4))))"", ""!((A0&&(A1||A2))||A1)"", ""!(!A3)"", ""!A3"", ""(!A1||A1)&&A4"", ""((A0&&A4)&&!A2)||A0"", ""A4"", ""!(A1||A4)||(!A0||(A0&&A1))"", ""(A4&&A2)||(A3&&(A0&&A4))"", ""!(A4||A1)""]";"2";252;496;14;245;"data/SRS/Dataset_A/sig5_15_25/srs_3.txt";2.08069;"[""!(A4||A1)"", ""(A4&&A2)||(A3&&(A0&&A4))"", ""((A0&&A4)&&!A2)||A0"", ""!(!(!(!(!A4))))"", ""!A3"", ""!((A0&&(A1||A2))||A1)"", ""A1&&!(!A2&&!(A2&&A4))"", ""!(!A0)"", ""A1&&(!A3&&A0)"", ""A2&&!(A2||A3)"", ""((A4&&A0)&&A1)&&A4""]";1;5;"kernel";"A0&&!A0";22
2552;81.7215;"37908 KB";"[""!(A0||A2)"", ""!(A3&&A2)&&((A1&&A3)&&(A3&&A3))"", ""!(A2||A2)||((A2&&A2)||(A0||!(!A2)))"", ""((A4&&A0)&&A1)&&A4"", ""A2&&!(A2||A3)"", ""A1&&(!A3&&A0)"", ""((A2||A0)||(A2||A1))||(A0&&A1)"", ""!(A1||A4)||(A1||A1)"", ""!(A1&&A3)||(A3||A3)"", ""A1&&!(!A2&&!(A2&&A4))"", ""!(!A0)"", ""(A3||!A1)||((A1&&!A1)||((A0||A0)&&A4))"", ""!(!(!(!(!A4))))"", ""!((A0&&(A1||A2))||A1)"", ""!(!A3)"", ""!A3"", ""(!A1||A1)&&A4"", ""((A0&&A4)&&!A2)||A0"", ""A4"", ""!(A1||A4)||(!A0||(A0&&A1))"", ""(A4&&A2)||(A3&&(A0&&A4))"", ""!(A4||A1)""]";"2";252;496;14;245;"data/SRS/Dataset_A/sig5_15_25/srs_3.txt";2.08069;"[""!(A4||A1)"", ""(A4&&A2)||(A3&&(A0&&A4))"", ""((A0&&A4)&&!A2)||A0"", ""!(!(!(!(!A4))))"", ""!A3"", ""!((A0&&(A1||A2))||A1)"", ""A1&&!(!A2&&!(A2&&A4))"", ""!(!A0)"", ""A1&&(!A3&&A0)"", ""A2&&!(A2||A3)"", ""((A4&&A0)&&A1)&&A4""]";1;10;"kernel";"A0&&!A0";22
